   3.24419994E+09   20.6038036      -123.787247    
   3.25216000E+09   20.7189388      -123.035461    
   3.26012006E+09   20.8345013      -122.285797    
   3.26807987E+09   20.9504929      -121.538300    
   3.27603994E+09   21.0669365      -120.792809    
   3.28400000E+09   21.1838169      -120.049393    
   3.29196006E+09   21.3011417      -119.307983    
   3.29992013E+09   21.4189129      -118.568558    
   3.30787994E+09   21.5371208      -117.831146    
   3.31584000E+09   21.6557732      -117.095726    
   3.32380006E+09   21.7748890      -116.362190    
   3.33175987E+09   21.8944435      -115.630661    
   3.33971994E+09   22.0144577      -114.901031    
   3.34768000E+09   22.1349201      -114.173264    
   3.35564006E+09   22.2558346      -113.447418    
   3.36360013E+09   22.3772049      -112.723434    
   3.37155994E+09   22.4990349      -112.001266    
   3.37952000E+09   22.6213188      -111.280937    
   3.38748006E+09   22.7440777      -110.562401    
   3.39543987E+09   22.8672886      -109.845657    
   3.40339994E+09   22.9909687      -109.130714    
   3.41136000E+09   23.1151085      -108.417519    
   3.41932006E+09   23.2397194      -107.706047    
   3.42728013E+09   23.3647976      -106.996346    
   3.43523994E+09   23.4903431      -106.288300    
   3.44320000E+09   23.6163616      -105.581993    
   3.45116006E+09   23.7428532      -104.877342    
   3.45911987E+09   23.8698215      -104.174370    
   3.46707994E+09   23.9972725      -103.472984    
   3.47504000E+09   24.1251888      -102.773285    
   3.48300006E+09   24.2535934      -102.075172    
   3.49096013E+09   24.3824844      -101.378654    
   3.49891994E+09   24.5118408      -100.683754    
   3.50688000E+09   24.6417065      -99.9903412    
   3.51484006E+09   24.7720413      -99.2985306    
   3.52279987E+09   24.9028683      -98.6082764    
   3.53075994E+09   25.0341949      -97.9194946    
   3.53872000E+09   25.1660023      -97.2322235    
   3.54668006E+09   25.2983036      -96.5464630    
   3.55464013E+09   25.4311066      -95.8621597    
   3.56259994E+09   25.5644054      -95.1793671    
   3.57056000E+09   25.6982002      -94.4980011    
   3.57852006E+09   25.8325024      -93.8179703    
   3.58647987E+09   25.9673080      -93.1394653    
   3.59443994E+09   26.1026077      -92.4623260    
   3.60240000E+09   26.2384224      -91.7865448    
   3.61036006E+09   26.3747444      -91.1121902    
   3.61832013E+09   26.5115833      -90.4391632    
   3.62627994E+09   26.6489124      -89.7674942    
   3.63424000E+09   26.7867699      -89.0971756    
   3.64220006E+09   26.9251442      -88.4281540    
   3.65015987E+09   27.0640411      -87.7604218    
   3.65811994E+09   27.2034473      -87.0940094    
   3.66608000E+09   27.3433743      -86.4289093    
   3.67404006E+09   27.4838276      -85.7650146    
   3.68200013E+09   27.6247978      -85.1024094    
   3.68995994E+09   27.7663059      -84.4410324    
   3.69792000E+09   27.9083347      -83.7808685    
   3.70588006E+09   28.0508995      -83.1219330    
   3.71383987E+09   28.1939964      -82.4641800    
   3.72179994E+09   28.3376369      -81.8076019    
   3.72976000E+09   28.4818096      -81.1522217    
   3.73772006E+09   28.6265163      -80.4980164    
   3.74568013E+09   28.7717628      -79.8449402    
   3.75363994E+09   28.9175549      -79.1930084    
   3.76160000E+09   29.0638924      -78.5422134    
   3.76956006E+09   29.2107773      -77.8925171    
   3.77751987E+09   29.3582001      -77.2439575    
   3.78547994E+09   29.5061855      -76.5964584    
   3.79344000E+09   29.6547337      -75.9499817    
   3.80140006E+09   29.8038177      -75.3046265    
   3.80936013E+09   29.9534683      -74.6603088    
   3.81731994E+09   30.1036739      -74.0170746    
   3.82528000E+09   30.2544422      -73.3748398    
   3.83324006E+09   30.4057808      -72.7335663    
   3.84119987E+09   30.5576839      -72.0933533    
   3.84915994E+09   30.7101536      -71.4541168    
   3.85712000E+09   30.8631935      -70.8158798    
   3.86508006E+09   31.0168133      -70.1785583    
   3.87304013E+09   31.1709938      -69.5422821    
   3.88099994E+09   31.3257542      -68.9069061    
   3.88896000E+09   31.4810829      -68.2725143    
   3.89692006E+09   31.6370087      -67.6389999    
   3.90487987E+09   31.7935181      -67.0064087    
   3.91283994E+09   31.9506168      -66.3746872    
   3.92080000E+09   32.1083031      -65.7438889    
   3.92876006E+09   32.2665787      -65.1139679    
   3.93672013E+09   32.4254494      -64.4848862    
   3.94467994E+09   32.5848961      -63.8567238    
   3.95264000E+09   32.7449532      -63.2294006    
   3.96060006E+09   32.9056091      -62.6028786    
   3.96855987E+09   33.0668755      -61.9772148    
   3.97651994E+09   33.2287407      -61.3523178    
   3.98448000E+09   33.3912125      -60.7282867    
   3.99244006E+09   33.5542831      -60.1050186    
   4.00040013E+09   33.7179756      -59.4825439    
   4.00835994E+09   33.8822899      -58.8608322    
   4.01632000E+09   34.0472107      -58.2399139    
   4.02428006E+09   34.2127533      -57.6197166    
   4.03223987E+09   34.3789062      -57.0003052    
   4.04019994E+09   34.5457077      -56.3815689    
   4.04816000E+09   34.7131348      -55.7635536    
   4.05612006E+09   34.8811684      -55.1462669    
   4.06408013E+09   35.0498505      -54.5297089    
   4.07203994E+09   35.2191467      -53.9138451    
   4.08000000E+09   35.3891106      -53.2986259    
   4.08796006E+09   35.5596962      -52.6840858    
   4.09591987E+09   35.7309189      -52.0702591    
   4.10387994E+09   35.9027939      -51.4570465    
   4.11184000E+09   36.0753136      -50.8444443    
   4.11980006E+09   36.2484856      -50.2325287    
   4.12776013E+09   36.4223099      -49.6212082    
   4.13571994E+09   36.5967789      -49.0105400    
   4.14368000E+09   36.7719193      -48.4004478    
   4.15164006E+09   36.9477272      -47.7909126    
   4.15959987E+09   37.1241760      -47.1820259    
